DUP_ID,search_string,unique_name,approximate_match,ott_id,is_synonym,flags,number_matches
OTU_1822,Cavolinia uncinata,Cavolinia uncinata,FALSE,1026633,FALSE,NA,1
OTU_2460,Undinula vulgaris,Undinula vulgaris,FALSE,2957001,FALSE,NA,1
OTU_4464,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_7190,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_7271,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_11170,Atlanta peronii,Atlanta peronii,FALSE,5500471,FALSE,NA,1
OTU_14322,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_16857,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_26996,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_52561,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_2,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_9,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_12,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_42,Paracalanus quasimodo,Paracalanus quasimodo,FALSE,2955329,FALSE,NA,1
OTU_45,Penilia avirostris,Penilia avirostris,FALSE,884046,FALSE,NA,1
OTU_329,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_922,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_1665,Cliona delitrix,Cliona delitrix,FALSE,101285,FALSE,NA,1
OTU_3588,Paracalanus quasimodo,Paracalanus quasimodo,FALSE,2955329,FALSE,NA,1
OTU_4464,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_4782,Amphibalanus,Amphibalanus,FALSE,1042709,FALSE,SIBLING_HIGHER,1
OTU_19045,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_1,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_2,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_9,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_12,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_24,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_29,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_76,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_77,Nannocalanus minor,Nannocalanus minor,FALSE,561275,FALSE,NA,1
OTU_90,Nannocalanus minor,Nannocalanus minor,FALSE,561275,FALSE,NA,1
OTU_186,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_235,Delibus,Delibus,FALSE,2957799,FALSE,NA,1
OTU_250,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_366,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_741,Bigelowiella natans,Bigelowiella natans,FALSE,5260606,FALSE,NA,1
OTU_809,Geodia,Geodia,FALSE,67823,FALSE,NA,1
OTU_922,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_973,Bigelowiella natans,Bigelowiella natans,FALSE,5260606,FALSE,NA,1
OTU_1051,Ascidia ahodori,Ascidia ahodori,FALSE,66519,FALSE,NA,1
OTU_1124,Bigelowiella natans,Bigelowiella natans,FALSE,5260606,FALSE,NA,1
OTU_1153,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_1416,Sphaeronectes gracilis,Sphaeronectes gracilis,FALSE,54559,FALSE,NA,1
OTU_1462,Undinula vulgaris,Undinula vulgaris,FALSE,2957001,FALSE,NA,1
OTU_1496,Euconchoecia chierchiae,Euconchoecia chierchiae,FALSE,78337,FALSE,NA,1
OTU_2439,Cladosporium tenuissimum,Cladosporium tenuissimum,FALSE,263790,FALSE,NA,1
OTU_2922,Forskalia edwardsi,Forskalia edwardsi,FALSE,986301,FALSE,NA,1
OTU_5816,Polydora cornuta,Polydora cornuta,FALSE,273119,FALSE,NA,1
OTU_6016,Bigelowiella natans,Bigelowiella natans,FALSE,5260606,FALSE,NA,1
OTU_6484,Forskalia tholoides,Forskalia tholoides,FALSE,15317,FALSE,NA,1
OTU_7271,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_7848,Bathycoccus prasinos,Bathycoccus prasinos,FALSE,698291,FALSE,NA,1
OTU_16857,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_17839,Bigelowiella natans,Bigelowiella natans,FALSE,5260606,FALSE,NA,1
OTU_22974,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_29421,Undinula vulgaris,Undinula vulgaris,FALSE,2957001,FALSE,NA,1
OTU_4,Corycaeidae,Corycaeidae,FALSE,275645,FALSE,NA,1
OTU_12,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_55,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_6016,Bigelowiella natans,Bigelowiella natans,FALSE,5260606,FALSE,NA,1
OTU_4,Corycaeidae,Corycaeidae,FALSE,275645,FALSE,NA,1
OTU_12,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_141,Corycaeidae,Corycaeidae,FALSE,275645,FALSE,NA,1
OTU_181,Acartia tonsa,Acartia tonsa,FALSE,265973,FALSE,NA,1
OTU_329,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_1254,Pseudopterogorgia,Pseudopterogorgia,FALSE,985980,FALSE,NA,1
OTU_1369,Bigelowiella natans,Bigelowiella natans,FALSE,5260606,FALSE,NA,1
OTU_1665,Cliona delitrix,Cliona delitrix,FALSE,101285,FALSE,NA,1
OTU_2089,Octopus,Octopus,FALSE,110475,FALSE,NA,1
OTU_2251,Strombus raninus,Strombus raninus,FALSE,4158572,FALSE,NA,1
OTU_3636,Patelloida pustulata,Patelloida pustulata,FALSE,2916486,FALSE,NA,1
OTU_4563,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_12303,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_19045,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_23057,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_57491,Aurelia,Aurelia (genus in phylum Cnidaria),FALSE,404483,FALSE,SIBLING_HIGHER,2
OTU_1,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_2,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_9,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_10,Diphyes dispar,Diphyes dispar,FALSE,15310,FALSE,NA,1
OTU_12,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_24,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_29,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_37,Apionsoma misakianum,Apionsoma misakianum,FALSE,43138,FALSE,NA,1
OTU_39,Euconchoecia chierchiae,Euconchoecia chierchiae,FALSE,78337,FALSE,NA,1
OTU_42,Paracalanus quasimodo,Paracalanus quasimodo,FALSE,2955329,FALSE,NA,1
OTU_174,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_244,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_294,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_326,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_524,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_885,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_922,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_1051,Ascidia ahodori,Ascidia ahodori,FALSE,66519,FALSE,NA,1
OTU_1604,Ascidia ahodori,Ascidia ahodori,FALSE,66519,FALSE,NA,1
OTU_2675,Crustacea,Crustacea,FALSE,632176,FALSE,NA,1
OTU_2819,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_3588,Paracalanus quasimodo,Paracalanus quasimodo,FALSE,2955329,FALSE,NA,1
OTU_14474,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_25771,Diphyes bojani,Diphyes bojani,FALSE,544353,FALSE,NA,1
OTU_30942,Dermatophagoides pteronyssinus,Dermatophagoides pteronyssinus,FALSE,99539,FALSE,NA,1
OTU_1,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_2,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_4,Corycaeidae,Corycaeidae,FALSE,275645,FALSE,NA,1
OTU_9,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_10,Diphyes dispar,Diphyes dispar,FALSE,15310,FALSE,NA,1
OTU_12,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_24,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_29,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_37,Apionsoma misakianum,Apionsoma misakianum,FALSE,43138,FALSE,NA,1
OTU_39,Euconchoecia chierchiae,Euconchoecia chierchiae,FALSE,78337,FALSE,NA,1
OTU_40,Nannocalanus minor,Nannocalanus minor,FALSE,561275,FALSE,NA,1
OTU_42,Paracalanus quasimodo,Paracalanus quasimodo,FALSE,2955329,FALSE,NA,1
OTU_55,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_61,Paracalanus quasimodo,Paracalanus quasimodo,FALSE,2955329,FALSE,NA,1
OTU_65,Nannocalanus minor,Nannocalanus minor,FALSE,561275,FALSE,NA,1
OTU_76,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_134,Calocalanus minutus,Calocalanus minutus,FALSE,2956399,FALSE,NA,1
OTU_155,Lonchopisthus micrognathus,Lonchopisthus micrognathus,FALSE,3634672,FALSE,INCERTAE_SEDIS_INHERITED,1
OTU_174,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_192,Diphyes bojani,Diphyes bojani,FALSE,544353,FALSE,NA,1
OTU_294,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_329,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_436,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_463,Dermatophagoides farinae,Dermatophagoides farinae,FALSE,587963,FALSE,NA,1
OTU_471,Undinula vulgaris,Undinula vulgaris,FALSE,2957001,FALSE,NA,1
OTU_524,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_809,Geodia,Geodia,FALSE,67823,FALSE,NA,1
OTU_855,Psammodictyon panduriforme,Psammodictyon panduriforme,FALSE,402887,FALSE,NA,1
OTU_885,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_891,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_894,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_922,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_1002,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_1030,Macrosetella gracilis,Macrosetella gracilis,FALSE,965315,FALSE,NA,1
OTU_1051,Ascidia ahodori,Ascidia ahodori,FALSE,66519,FALSE,NA,1
OTU_1178,Calocalanus,Calocalanus,FALSE,5298205,FALSE,NA,1
OTU_1254,Pseudopterogorgia,Pseudopterogorgia,FALSE,985980,FALSE,NA,1
OTU_1604,Ascidia ahodori,Ascidia ahodori,FALSE,66519,FALSE,NA,1
OTU_1613,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_1912,Temora stylifera,Temora stylifera,FALSE,2955982,FALSE,NA,1
OTU_2675,Crustacea,Crustacea,FALSE,632176,FALSE,NA,1
OTU_2761,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_2819,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_3588,Paracalanus quasimodo,Paracalanus quasimodo,FALSE,2955329,FALSE,NA,1
OTU_4704,Synedra,Synedra,FALSE,437656,FALSE,SIBLING_HIGHER,1
OTU_4970,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_5676,Clavispora lusitaniae,Clavispora lusitaniae,FALSE,213939,FALSE,NA,1
OTU_6102,Aspergillus versicolor,Aspergillus versicolor,FALSE,534823,FALSE,SIBLING_HIGHER,1
OTU_7908,Diphyes bojani,Diphyes bojani,FALSE,544353,FALSE,NA,1
OTU_8507,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_9835,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_10246,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_12740,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_13839,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_14474,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_18835,Abylopsis,Abylopsis,FALSE,4718809,FALSE,NA,1
OTU_19285,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_19310,Eudoxoides spiralis,Eudoxoides spiralis,FALSE,320484,FALSE,NA,1
OTU_19679,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_21364,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_22974,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_28084,Haliclona,Haliclona,FALSE,588763,FALSE,NA,1
OTU_29747,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_29897,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_30050,Leucocryptos marina,Leucocryptos marina,FALSE,111140,FALSE,NA,1
OTU_31315,Eudoxoides spiralis,Eudoxoides spiralis,FALSE,320484,FALSE,NA,1
OTU_33243,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_33374,Apionsoma misakianum,Apionsoma misakianum,FALSE,43138,FALSE,NA,1
OTU_33396,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_33412,Apionsoma misakianum,Apionsoma misakianum,FALSE,43138,FALSE,NA,1
OTU_35325,Aurelia,Aurelia (genus in phylum Cnidaria),FALSE,404483,FALSE,SIBLING_HIGHER,2
OTU_39374,Cyclopoida,Cyclopoida,FALSE,462829,FALSE,NA,1
OTU_48883,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_50847,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_54136,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_54168,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_62948,Campanularia hincksii,Campanularia hincksii,FALSE,144201,FALSE,NA,1
OTU_64211,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_1,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_2,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_4,Corycaeidae,Corycaeidae,FALSE,275645,FALSE,NA,1
OTU_12,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_45,Penilia avirostris,Penilia avirostris,FALSE,884046,FALSE,NA,1
OTU_678,Siphonosoma cumanense,Siphonosoma cumanense,FALSE,802121,FALSE,NA,1
OTU_855,Psammodictyon panduriforme,Psammodictyon panduriforme,FALSE,402887,FALSE,NA,1
OTU_1254,Pseudopterogorgia,Pseudopterogorgia,FALSE,985980,FALSE,NA,1
OTU_1665,Cliona delitrix,Cliona delitrix,FALSE,101285,FALSE,NA,1
OTU_3626,Jania,Jania (genus in phylum Rhodophyta),FALSE,238996,FALSE,SIBLING_HIGHER,2
OTU_6950,Stelletta,Stelletta,FALSE,2841628,FALSE,NA,1
OTU_7773,Paracalanus tropicus,Paracalanus tropicus,FALSE,2955339,FALSE,NA,1
OTU_10478,Verongula,Verongula,FALSE,485997,FALSE,NA,1
OTU_11835,Aiolochroia crassa,Aiolochroia crassa,FALSE,595809,FALSE,NA,1
OTU_13839,Homo sapiens,Homo sapiens,FALSE,770315,FALSE,EDITED,1
OTU_13846,Laurencia,Laurencia,FALSE,904404,FALSE,SIBLING_HIGHER,1
OTU_15392,Cephalothrix,Cephalothrix (genus in domain Eukaryota),FALSE,57425,FALSE,NA,2
OTU_17115,Eurythoe complanata,Eurythoe complanata,FALSE,615275,FALSE,NA,1
OTU_17718,Dinophyceae,Dinophyceae,FALSE,621380,FALSE,NA,1
OTU_28084,Haliclona,Haliclona,FALSE,588763,FALSE,NA,1
OTU_30050,Leucocryptos marina,Leucocryptos marina,FALSE,111140,FALSE,NA,1
OTU_1,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_2,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_4,Corycaeidae,Corycaeidae,FALSE,275645,FALSE,NA,1
OTU_9,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_10,Diphyes dispar,Diphyes dispar,FALSE,15310,FALSE,NA,1
OTU_24,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_29,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_35,Corycaeidae,Corycaeidae,FALSE,275645,FALSE,NA,1
OTU_37,Apionsoma misakianum,Apionsoma misakianum,FALSE,43138,FALSE,NA,1
OTU_39,Euconchoecia chierchiae,Euconchoecia chierchiae,FALSE,78337,FALSE,NA,1
OTU_40,Nannocalanus minor,Nannocalanus minor,FALSE,561275,FALSE,NA,1
OTU_42,Paracalanus quasimodo,Paracalanus quasimodo,FALSE,2955329,FALSE,NA,1
OTU_45,Penilia avirostris,Penilia avirostris,FALSE,884046,FALSE,NA,1
OTU_51,Paracalanus,Paracalanus,FALSE,350913,FALSE,NA,1
OTU_55,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_57,Corycaeidae,Corycaeidae,FALSE,275645,FALSE,NA,1
OTU_61,Paracalanus quasimodo,Paracalanus quasimodo,FALSE,2955329,FALSE,NA,1
OTU_65,Nannocalanus minor,Nannocalanus minor,FALSE,561275,FALSE,NA,1
OTU_76,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_77,Nannocalanus minor,Nannocalanus minor,FALSE,561275,FALSE,NA,1
OTU_87,Sparisoma,Sparisoma,FALSE,3636846,FALSE,SIBLING_HIGHER,1
OTU_90,Nannocalanus minor,Nannocalanus minor,FALSE,561275,FALSE,NA,1
OTU_108,Undinula vulgaris,Undinula vulgaris,FALSE,2957001,FALSE,NA,1
OTU_110,Undinula vulgaris,Undinula vulgaris,FALSE,2957001,FALSE,NA,1
OTU_111,Creseis,Creseis,FALSE,671266,FALSE,NA,1
OTU_134,Calocalanus minutus,Calocalanus minutus,FALSE,2956399,FALSE,NA,1
OTU_174,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_177,Euconchoecia chierchiae,Euconchoecia chierchiae,FALSE,78337,FALSE,NA,1
OTU_181,Acartia tonsa,Acartia tonsa,FALSE,265973,FALSE,NA,1
OTU_186,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_192,Diphyes bojani,Diphyes bojani,FALSE,544353,FALSE,NA,1
OTU_211,Pneumoderma atlantica,Pneumoderma atlantica,FALSE,148509,FALSE,NA,1
OTU_235,Delibus,Delibus,FALSE,2957799,FALSE,NA,1
OTU_250,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_282,Panopeus occidentalis,Panopeus occidentalis,FALSE,139766,FALSE,NA,1
OTU_336,Euconchoecia chierchiae,Euconchoecia chierchiae,FALSE,78337,FALSE,NA,1
OTU_366,Emiliania huxleyi,Emiliania huxleyi,FALSE,695761,FALSE,NA,1
OTU_373,Achelous spinimanus,Achelous spinimanus,FALSE,1019200,FALSE,NA,1
OTU_436,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_471,Undinula vulgaris,Undinula vulgaris,FALSE,2957001,FALSE,NA,1
OTU_524,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_769,Undinula vulgaris,Undinula vulgaris,FALSE,2957001,FALSE,NA,1
OTU_803,Macrosetella gracilis,Macrosetella gracilis,FALSE,965315,FALSE,NA,1
OTU_885,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_891,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_1002,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_1026,Pneumoderma atlantica,Pneumoderma atlantica,FALSE,148509,FALSE,NA,1
OTU_1030,Macrosetella gracilis,Macrosetella gracilis,FALSE,965315,FALSE,NA,1
OTU_1096,Delibus,Delibus,FALSE,2957799,FALSE,NA,1
OTU_1098,Undinula vulgaris,Undinula vulgaris,FALSE,2957001,FALSE,NA,1
OTU_1113,Creseis,Creseis,FALSE,671266,FALSE,NA,1
OTU_1153,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_1237,Macrosetella gracilis,Macrosetella gracilis,FALSE,965315,FALSE,NA,1
OTU_1315,Atlanta inclinata,Atlanta inclinata,FALSE,1010301,FALSE,NA,1
OTU_1435,Calocalanus minutus,Calocalanus minutus,FALSE,2956399,FALSE,NA,1
OTU_1441,Undinula vulgaris,Undinula vulgaris,FALSE,2957001,FALSE,NA,1
OTU_1496,Euconchoecia chierchiae,Euconchoecia chierchiae,FALSE,78337,FALSE,NA,1
OTU_1613,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_1615,Paracalanus,Paracalanus,FALSE,350913,FALSE,NA,1
OTU_1743,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_1822,Cavolinia uncinata,Cavolinia uncinata,FALSE,1026633,FALSE,NA,1
OTU_1857,Cavolinia uncinata,Cavolinia uncinata,FALSE,1026633,FALSE,NA,1
OTU_1912,Temora stylifera,Temora stylifera,FALSE,2955982,FALSE,NA,1
OTU_2046,Atlanta,Atlanta,FALSE,5492307,FALSE,NA,1
OTU_2078,Undinula vulgaris,Undinula vulgaris,FALSE,2957001,FALSE,NA,1
OTU_2377,Creseis virgula,Creseis virgula,FALSE,433712,FALSE,NA,1
OTU_2395,Cavolinia uncinata,Cavolinia uncinata,FALSE,1026633,FALSE,NA,1
OTU_2452,Calocalanus,Calocalanus,FALSE,5298205,FALSE,NA,1
OTU_2519,Pneumoderma atlantica,Pneumoderma atlantica,FALSE,148509,FALSE,NA,1
OTU_2611,Cavolinia uncinata,Cavolinia uncinata,FALSE,1026633,FALSE,NA,1
OTU_2684,Cavolinia uncinata,Cavolinia uncinata,FALSE,1026633,FALSE,NA,1
OTU_2873,Cavolinia uncinata,Cavolinia uncinata,FALSE,1026633,FALSE,NA,1
OTU_2922,Forskalia edwardsi,Forskalia edwardsi,FALSE,986301,FALSE,NA,1
OTU_2937,Temora stylifera,Temora stylifera,FALSE,2955982,FALSE,NA,1
OTU_2960,Creseis,Creseis,FALSE,671266,FALSE,NA,1
OTU_3636,Patelloida pustulata,Patelloida pustulata,FALSE,2916486,FALSE,NA,1
OTU_3652,Corycaeidae,Corycaeidae,FALSE,275645,FALSE,NA,1
OTU_3990,Macrosetella gracilis,Macrosetella gracilis,FALSE,965315,FALSE,NA,1
OTU_4058,Nannocalanus minor,Nannocalanus minor,FALSE,561275,FALSE,NA,1
OTU_4488,Nannocalanus minor,Nannocalanus minor,FALSE,561275,FALSE,NA,1
OTU_5065,Cavolinia uncinata,Cavolinia uncinata,FALSE,1026633,FALSE,NA,1
OTU_5271,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_5526,Nannocalanus minor,Nannocalanus minor,FALSE,561275,FALSE,NA,1
OTU_7271,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_7773,Paracalanus tropicus,Paracalanus tropicus,FALSE,2955339,FALSE,NA,1
OTU_8569,Pontellina plumata,Pontellina plumata,FALSE,2955537,FALSE,SIBLING_HIGHER,1
OTU_9038,Cavolinia uncinata,Cavolinia uncinata,FALSE,1026633,FALSE,NA,1
OTU_11170,Atlanta peronii,Atlanta peronii,FALSE,5500471,FALSE,NA,1
OTU_12269,Cavolinia uncinata,Cavolinia uncinata,FALSE,1026633,FALSE,NA,1
OTU_13324,Paracalanus quasimodo,Paracalanus quasimodo,FALSE,2955329,FALSE,NA,1
OTU_13533,Undinula vulgaris,Undinula vulgaris,FALSE,2957001,FALSE,NA,1
OTU_13846,Laurencia,Laurencia,FALSE,904404,FALSE,SIBLING_HIGHER,1
OTU_15001,Delibus,Delibus,FALSE,2957799,FALSE,NA,1
OTU_15211,Creseis,Creseis,FALSE,671266,FALSE,NA,1
OTU_15829,Undinula vulgaris,Undinula vulgaris,FALSE,2957001,FALSE,NA,1
OTU_15836,Undinula vulgaris,Undinula vulgaris,FALSE,2957001,FALSE,NA,1
OTU_15840,Undinula vulgaris,Undinula vulgaris,FALSE,2957001,FALSE,NA,1
OTU_16043,Cavolinia uncinata,Cavolinia uncinata,FALSE,1026633,FALSE,NA,1
OTU_16044,Cavolinia uncinata,Cavolinia uncinata,FALSE,1026633,FALSE,NA,1
OTU_16201,Atlanta,Atlanta,FALSE,5492307,FALSE,NA,1
OTU_16593,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_17115,Eurythoe complanata,Eurythoe complanata,FALSE,615275,FALSE,NA,1
OTU_17873,Creseis,Creseis,FALSE,671266,FALSE,NA,1
OTU_18651,Undinula vulgaris,Undinula vulgaris,FALSE,2957001,FALSE,NA,1
OTU_18835,Abylopsis,Abylopsis,FALSE,4718809,FALSE,NA,1
OTU_19721,Clausocalanus furcatus,Clausocalanus furcatus,FALSE,775008,FALSE,NA,1
OTU_20506,Sagitta enflata,Sagitta enflata,FALSE,273695,FALSE,NA,2
OTU_21128,Calocalanus minutus,Calocalanus minutus,FALSE,2956399,FALSE,NA,1
